# F32T-6 Motor Altitude/Lateral vs Time (Up to date)
# 590 data points written for 58 variables.
#
# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (in),CG location (in),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (in),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0,0,0,0,0,0,0,0,0,0,0,0,0,28.61,-80.6,90,0,0,0,90,0,310.019,64,0.026,3.225e-4,9.792,NaN,24.548,NaN,0.007,0.002,0,0.713,0.412,0.181,0.12,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.705,45,15,1013.25,0.001,340.389,0.008,1.69e5,2.6,34.253,0.01,0.002,0
0.01,0,0,0,0,0,0,0,0,0,0,0,0,28.61,-80.6,90,0,0,0,90,0,310.018,63.999,0.026,3.225e-4,9.792,NaN,24.548,NaN,0.02,0.007,0,0.712,0.411,0.181,0.12,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.725,45,15,1013.25,0.001,340.389,0.008,1.703e5,2.6,34.253,0.01,0.003,0
0.02,0,0,0,0,0,0,0,0,0,0,0,0,28.61,-80.6,90,0,0,0,90,0,310.018,63.999,0.026,3.225e-4,9.792,NaN,24.548,NaN,0.034,0.011,0,0.711,0.41,0.181,0.12,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.744,45,15,1013.25,0.001,340.389,0.008,1.715e5,2.6,34.253,0.01,0.003,0
0.03,0,0,0,0,0,0,0,0,0,0,0,0,28.61,-80.6,90,0,0,0,90,0,310.017,63.998,0.026,3.225e-4,9.792,NaN,24.548,NaN,0.047,0.016,0,0.71,0.41,0.181,0.12,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.764,45,15,1013.25,0.001,340.389,0.008,1.728e5,2.6,34.253,0.01,0.003,0
0.04,0,0,0,0,0,0,0,0,0,0,0,0,28.61,-80.6,90,0,0,0,90,0,310.017,63.998,0.026,3.225e-4,9.792,NaN,24.548,NaN,0.061,0.02,0,0.71,0.409,0.181,0.12,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.784,45,15,1013.25,0.001,340.389,0.008,1.74e5,2.6,34.253,0.01,0.003,0
0.05,0,0,0,0,0,0,0,0,0,0,0,0,28.61,-80.6,90,0,0,0,90,0,310.016,63.997,0.026,3.225e-4,9.792,NaN,24.548,NaN,0.074,0.024,0,0.709,0.408,0.181,0.12,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.804,45,15,1013.25,0.001,340.389,0.008,1.753e5,2.6,34.253,0.01,0.003,0
0.06,0,0,0,0,0,0,0,0,0,0,0,0,28.61,-80.6,90,0,0,0,90,0,310.016,63.997,0.026,3.225e-4,9.792,NaN,24.548,NaN,0.088,0.029,0,0.708,0.408,0.181,0.12,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.829,45,15,1013.25,0.001,340.389,0.008,1.768e5,2.6,34.253,0.01,0.004,0
0.07,0,0,0,0,0,0,0,0,0,0,0,0,28.61,-80.6,90,0,0,0,90,0,310.015,63.996,0.026,3.225e-4,9.792,NaN,24.548,NaN,0.101,0.033,0,0.707,0.407,0.181,0.12,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.853,45,15,1013.25,0.001,340.389,0.008,1.783e5,2.6,34.253,0.01,0.004,0
0.08,0,0,0,0,0,0,0,0,0,0,0,0,28.61,-80.6,90,0,0,0,90,0,310.015,63.996,0.026,3.225e-4,9.792,NaN,24.548,NaN,0.115,0.038,0,0.706,0.406,0.18,0.12,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.878,45,15,1013.25,0.001,340.389,0.008,1.799e5,2.6,34.253,0.01,0.004,0
0.09,0,0,0,0,0,0,0,0,0,0,0,0,28.61,-80.6,90,0,0,0,90,0,310.014,63.995,0.026,3.225e-4,9.792,NaN,24.548,NaN,0.128,0.042,0,0.706,0.405,0.18,0.12,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.902,45,15,1013.25,0.001,340.389,0.009,1.814e5,2.6,34.253,0.01,0.004,0
0.1,0,0,0,0,0,0,0,0,0,0,0,0,28.61,-80.6,90,0,0,0,90,0,310.013,63.994,0.026,3.225e-4,9.792,NaN,24.548,NaN,0.142,0.047,0,0.705,0.404,0.18,0.12,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.927,45,15,1013.25,0.001,340.389,0.009,1.829e5,2.6,34.253,0.01,0.004,0
0.11,0,0,0,0,0,0,0,0,0,0,0,0,28.61,-80.6,90,0,0,0,90,0,310.013,63.994,0.026,3.225e-4,9.792,NaN,24.548,NaN,0.156,0.051,0,0.705,0.405,0.18,0.12,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.911,45,15,1013.25,0.001,340.389,0.009,1.819e5,2.6,34.253,0.01,0.005,0
0.12,0,0,0,0,0,0,0,0,0,0,0,0,28.61,-80.6,90,0,0,0,90,0,310.012,63.993,0.026,3.225e-4,9.792,NaN,24.548,NaN,0.169,0.056,0,0.706,0.405,0.18,0.12,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.895,45,15,1013.25,0.001,340.389,0.009,1.81e5,2.6,34.253,0.01,0.005,0
0.13,0,0,0,0,0,0,0,0,0,0,0,0,28.61,-80.6,90,0,0,0,90,0,310.012,63.993,0.026,3.225e-4,9.792,NaN,24.548,NaN,0.183,0.06,0,0.706,0.406,0.18,0.12,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.88,45,15,1013.25,0.001,340.389,0.008,1.8e5,2.6,34.253,0.01,0.005,0
0.14,0,0,0,0,0,0,0,0,0,0,0,0,28.61,-80.6,90,0,0,0,90,0,310.011,63.992,0.026,3.225e-4,9.792,NaN,24.548,NaN,0.196,0.065,0,0.707,0.406,0.18,0.12,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.864,45,15,1013.25,0.001,340.389,0.008,1.79e5,2.6,34.253,0.01,0.005,0
0.15,0,0,0,0,0,0,0,0,0,0,0,0,28.61,-80.6,90,0,0,0,90,0,310.011,63.992,0.026,3.225e-4,9.792,NaN,24.547,NaN,0.21,0.069,0,0.707,0.407,0.181,0.12,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.849,45,15,1013.25,0.001,340.389,0.008,1.781e5,2.6,34.253,0.01,0.005,0
0.16,0,0,0,0,0,0,0,0,0,0,0,0,28.61,-80.6,90,0,0,0,90,0,310.01,63.991,0.026,3.225e-4,9.792,NaN,24.547,NaN,0.223,0.074,0,0.706,0.405,0.18,0.12,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.901,45,15,1013.25,0.001,340.389,0.009,1.813e5,2.6,34.253,0.01,0.006,0
0.17,0,0,0,0,0,0,0,0,0,0,0,0,28.61,-80.6,90,0,0,0,90,0,310.01,63.991,0.026,3.225e-4,9.792,NaN,24.547,NaN,0.237,0.078,0,0.704,0.403,0.18,0.12,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.953,45,15,1013.25,0.001,340.389,0.009,1.846e5,2.6,34.253,0.01,0.006,0
0.18,0,0,0,0,0,0,0,0,0,0,0,0,28.61,-80.6,90,0,0,0,90,0,310.007,63.988,0.026,3.225e-4,9.792,NaN,24.547,NaN,0.49,0.161,0,0.702,0.402,0.18,0.12,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.006,45,15,1013.25,0.001,340.389,0.009,1.879e5,2.6,34.253,0.012,0.006,0
0.192,0,0,0,0,0,0,0,0,0,0,0,0,28.61,-80.6,90,0,0,0,90,0,310.004,63.985,0.026,3.225e-4,9.792,NaN,24.547,NaN,0.794,0.262,0,0.7,0.4,0.18,0.12,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.068,45,15,1013.25,0.001,340.389,0.009,1.918e5,2.6,34.253,0.01,0.006,0
0.202,0,0,0,0,0,0,0,0,0,0,0,0,28.61,-80.6,90,0,0,0,90,0,309.996,63.978,0.026,3.225e-4,9.792,NaN,24.547,NaN,2.686,0.885,0,0.699,0.398,0.18,0.12,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.113,45,15,1013.25,0.001,340.389,0.009,1.946e5,2.6,34.253,0.003,0.007,0
0.205,1.367e-6,1.367e-6,0.003,0.003,3.499,3.523,-6e-7,-6e-7,8.485e-7,225,8.487e-4,0.408,28.61,-80.6,89.953,0,0,0,90,0,309.992,63.973,0.026,3.225e-4,9.792,NaN,24.547,NaN,4.12,1.357,0,0.699,0.398,0.18,0.12,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.118,45,15,1013.25,0.001,340.389,0.009,1.948e5,2.6,34.253,0.003,0.007,3.789e-7
0.208,5.708e-5,5.708e-5,0.037,0.037,15.915,15.921,-4.468e-6,-4.468e-6,6.319e-6,225,0.002,0.409,28.61,-80.6,89.33,0,0,0,90,0,309.983,63.964,0.026,3.225e-4,9.792,NaN,24.547,NaN,7.969,2.625,5.712e-8,0.698,0.398,0.18,0.12,2.794e-6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.124,45,15,1013.25,0.001,340.389,0.009,1.951e5,2.6,34.253,0.003,0.007,4.795e-6
0.211,2.142e-4,2.142e-4,0.096,0.096,32.306,32.309,-9.401e-6,-9.401e-6,1.329e-5,225,0.003,0.41,28.61,-80.6,88.241,0,0,0,90,0,309.971,63.952,0.026,3.225e-4,9.792,NaN,24.546,NaN,13.049,4.299,1.024e-6,0.698,0.398,0.18,0.12,4.991e-5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.128,45,15,1013.25,0.001,340.389,0.009,1.954e5,2.6,34.253,0.003,0.007,1.246e-5
0.213,5.763e-4,5.763e-4,0.203,0.203,53.531,53.533,-1.615e-5,-1.615e-5,2.284e-5,225,0.004,0.413,28.61,-80.6,86.296,0,0,0,90,0,309.948,63.929,0.026,3.225e-4,9.792,NaN,24.546,NaN,19.627,6.467,9.404e-6,0.698,0.398,0.18,0.12,4.562e-4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.132,45,15,1013.25,0.001,340.389,0.009,1.959e5,2.6,34.253,0.004,0.008,2.615e-5
0.217,0.002,0.002,0.467,0.467,87.43,87.431,-2.969e-5,-2.969e-5,4.199e-5,225.001,0.006,0.42,28.61,-80.6,81.525,0,0,0,90,0,309.901,63.882,0.026,3.225e-4,9.792,NaN,24.544,NaN,30.129,9.929,1.09e-4,0.697,0.397,0.18,0.12,0.005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.139,45,15,1013.25,0.001,340.389,0.009,1.98e5,2.6,34.253,0.003,0.008,6.006e-5
0.22,0.004,0.004,0.799,0.799,116.817,116.817,-4.481e-5,-4.481e-5,6.337e-5,225.001,0.007,0.436,28.61,-80.6,75.716,0,0,0,90,0,309.859,63.84,0.026,3.225e-4,9.792,NaN,24.543,NaN,39.231,12.93,5.078e-4,0.695,0.395,0.18,0.12,0.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.144,45,15,1013.25,0.001,340.389,0.01,2.023e5,2.6,34.253,0.004,0.008,1.026e-4
0.224,0.008,0.008,1.315,1.315,141.208,141.209,-6.793e-5,-6.793e-5,9.607e-5,225.002,0.009,0.476,28.61,-80.6,67.295,0,0,0,90,0,309.781,63.762,0.026,3.225e-4,9.792,NaN,24.54,NaN,46.779,15.421,0.002,0.69,0.39,0.18,0.12,0.083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.151,45,15,1013.249,0.001,340.389,0.01,2.129e5,2.6,34.253,0.004,0.008,1.688e-4
0.228,0.014,0.014,1.913,1.913,157.766,157.767,-9.647e-5,-9.646e-5,1.364e-4,225.003,0.011,0.544,28.61,-80.6,58.71,0,0,0,90,0,309.691,63.672,0.026,3.225e-4,9.792,NaN,24.537,NaN,51.897,17.113,0.005,0.683,0.383,0.18,0.12,0.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.158,45,15,1013.248,0.001,340.389,0.011,2.302e5,2.6,34.253,0.004,0.008,2.454e-4
# Event LIFTOFF occurred at t=0.232 seconds
0.232,0.023,0.023,2.566,2.566,168.78,168.78,-1.312e-4,-1.312e-4,1.855e-4,225.004,0.013,0,28.61,-80.6,50.851,0,0,0,90,0,309.594,63.575,0.026,3.225e-4,9.792,NaN,24.534,NaN,55.296,18.24,0.011,0.674,0.374,0.18,0.12,0.323,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.165,45,15,1013.247,0.001,340.389,0.012,2.54e5,2.6,34.253,0.004,0.009,3.292e-4
0.236,0.035,0.035,3.252,3.252,174.192,174.192,-1.694e-4,-1.693e-4,2.395e-4,225.005,0.013,0,28.61,-80.6,44.167,0,0,0,90,0,309.491,63.473,0.026,3.225e-4,9.792,NaN,24.531,NaN,56.961,18.795,0.02,0.665,0.365,0.18,0.12,0.453,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.172,45,15,1013.246,0.001,340.389,0.013,2.833e5,2.6,34.253,0.006,0.009,4.17e-4
0.242,0.058,0.058,4.301,4.301,175.505,175.505,-2.266e-4,-2.266e-4,3.205e-4,225.006,0.013,0,28.61,-80.6,36.383,0,0,0,90,0,309.334,63.315,0.026,3.225e-4,9.792,NaN,24.526,NaN,57.355,18.935,0.036,0.651,0.352,0.179,0.12,0.603,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.182,45,15,1013.243,0.001,340.389,0.016,3.339e5,2.6,34.253,0.009,0.009,5.513e-4
0.251,0.104,0.104,5.889,5.889,177.453,177.453,-3.125e-4,-3.124e-4,4.419e-4,225.007,0.013,0,28.61,-80.6,28.382,0,0,0,90,0,309.098,63.079,0.026,3.225e-4,9.792,NaN,24.518,NaN,57.945,19.145,0.068,0.634,0.335,0.179,0.12,0.727,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.195,45,14.999,1013.238,0.001,340.388,0.02,4.184e5,2.6,34.253,0.007,0.009,7.547e-4
0.258,0.149,0.149,7.137,7.137,178.953,178.953,-3.793e-4,-3.792e-4,5.364e-4,225.007,0.013,0,28.61,-80.6,23.988,0,0,0,90,0,308.914,62.895,0.026,3.224e-4,9.792,NaN,24.512,NaN,58.405,19.308,0.099,0.623,0.324,0.179,0.12,0.77,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.189,45,14.999,1013.233,0.001,340.388,0.023,4.882e5,2.6,34.253,0.01,0.01,9.144e-4
0.268,0.229,0.229,8.909,8.909,175.538,175.538,-4.747e-4,-4.746e-4,6.713e-4,225.008,0.013,0,28.61,-80.6,19.569,0,0,0,90,0,308.656,62.637,0.026,3.224e-4,9.792,NaN,24.504,NaN,57.351,18.975,0.148,0.61,0.311,0.178,0.12,0.787,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.18,45,14.999,1013.223,0.001,340.388,0.028,5.91e5,2.6,34.253,0.01,0.01,0.001
0.278,0.327,0.327,10.647,10.647,172.1,172.1,-5.702e-4,-5.7e-4,8.062e-4,225.008,0.013,0,28.61,-80.6,16.521,0,0,0,90,0,308.397,62.378,0.026,3.224e-4,9.792,NaN,24.496,NaN,56.297,18.642,0.201,0.599,0.301,0.178,0.12,0.779,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.172,45,14.998,1013.212,0.001,340.388,0.033,6.941e5,2.6,34.253,0.01,0.01,0.001
0.288,0.442,0.442,12.351,12.351,168.643,168.643,-6.656e-4,-6.654e-4,9.412e-4,225.008,0.013,0,28.61,-80.6,14.305,0,0,0,90,0,308.139,62.12,0.026,3.224e-4,9.792,NaN,24.487,NaN,55.243,18.308,0.26,0.596,0.297,0.178,0.12,0.762,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.163,45,14.997,1013.198,0.001,340.387,0.037,7.967e5,2.6,34.253,0.01,0.01,0.002
0.298,0.574,0.574,14.027,14.027,166.529,166.529,-7.61e-4,-7.608e-4,0.001,225.008,0.013,0,28.61,-80.6,12.62,0,0,0,90,0,307.892,61.873,0.026,3.224e-4,9.792,NaN,24.479,NaN,54.611,18.113,0.323,0.596,0.297,0.178,0.12,0.745,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.154,45,14.996,1013.183,0.001,340.387,0.042,8.984e5,2.6,34.253,0.009,0.01,0.002
0.307,0.708,0.708,15.526,15.526,164.6,164.6,-8.474e-4,-8.472e-4,0.001,225.008,0.013,0,28.61,-80.6,11.376,0,0,0,90,0,307.668,61.649,0.026,3.223e-4,9.792,NaN,24.472,NaN,54.038,17.937,0.383,0.596,0.297,0.178,0.12,0.729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.137,45,14.995,1013.167,0.001,340.386,0.047,9.898e5,2.6,34.253,0.009,0.011,0.002
0.316,0.853,0.853,16.99,16.99,162.681,162.681,-9.328e-4,-9.325e-4,0.001,225.008,0.013,0,28.61,-80.6,10.355,0,0,0,90,0,307.447,61.428,0.026,3.223e-4,9.792,NaN,24.465,NaN,53.473,17.762,0.447,0.596,0.297,0.178,0.12,0.714,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.118,45,14.994,1013.15,0.001,340.386,0.051,1.079e6,2.6,34.253,0.007,0.011,0.002
0.323,0.985,0.985,18.201,18.201,161.386,161.386,-0.001,-0.001,0.001,225.008,0.013,0,28.61,-80.6,9.631,0,0,0,90,0,307.271,61.252,0.026,3.223e-4,9.792,NaN,24.459,NaN,53.101,17.648,0.502,0.596,0.297,0.178,0.12,0.703,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.102,45,14.994,1013.134,0.001,340.385,0.054,1.154e6,2.6,34.253,0.007,0.011,0.002
0.33,1.116,1.116,19.323,19.323,160.169,160.169,-0.001,-0.001,0.002,225.008,0.013,0,28.61,-80.6,9.038,0,0,0,90,0,307.108,61.089,0.026,3.223e-4,9.792,NaN,24.454,NaN,52.753,17.542,0.557,0.596,0.297,0.178,0.12,0.693,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.087,45,14.993,1013.119,0.001,340.385,0.057,1.223e6,2.6,34.253,0.007,0.011,0.002
0.337,1.246,1.246,20.372,20.372,159.014,159.014,-0.001,-0.001,0.002,225.008,0.013,0,28.61,-80.6,8.541,0,0,0,90,0,306.954,60.935,0.026,3.223e-4,9.792,NaN,24.449,NaN,52.426,17.442,0.61,0.596,0.297,0.178,0.12,0.686,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.073,45,14.992,1013.104,0.001,340.384,0.061,1.287e6,2.6,34.253,0.006,0.012,0.003
# Event LAUNCHROD occurred at t=0.343 seconds
0.343,1.376,1.376,21.36,21.36,157.911,158.053,-0.001,-0.001,0.002,225.008,0.013,6.706,28.61,-80.6,8.116,0,0,0,90,0,306.808,60.789,0.026,3.223e-4,9.792,26.38,24.444,0.744,52.116,17.347,0.663,0.596,0.297,0.178,0.121,0.679,2.106,1.568,4.872e-5,0,0,0,0,0,3.06,45,14.991,1013.089,0.001,340.383,0.063,1.348e6,2.6,34.253,0.009,0.012,0.003
0.353,1.583,1.583,22.829,22.829,156.252,156.403,-0.001,-0.001,0.002,225.01,0.077,6.869,28.61,-80.6,7.435,0,2.197,-3.822e-4,89.99,44.992,306.589,60.57,0.026,3.223e-4,9.792,26.485,24.437,0.788,51.65,17.204,0.743,0.596,0.297,0.178,0.121,0.668,1.902,1.497,-4.664e-4,0,0,0,0,6.721e-4,3.06,45,14.99,1013.064,0.001,340.383,0.068,1.439e6,2.6,34.253,0.014,0.012,0.003
0.367,1.918,1.918,25.003,25.003,153.73,153.895,-0.003,-0.003,0.004,225.013,0.175,7.13,28.61,-80.6,6.694,0,5.853,-1.615e-4,89.934,44.995,306.26,60.241,0.026,3.222e-4,9.792,26.605,24.426,0.838,50.952,16.99,0.874,0.596,0.297,0.178,0.121,0.657,1.685,1.408,3.051e-5,0,0,0,0,0.004,3.139,45,14.988,1013.025,0.001,340.381,0.074,1.573e6,2.6,34.253,0.021,0.012,0.003
0.387,2.463,2.463,28.118,28.12,150.003,150.167,-0.006,-0.006,0.009,225.015,0.322,7.024,28.61,-80.6,5.709,0,11.907,8.759e-4,89.753,45,305.779,59.76,0.026,3.222e-4,9.792,26.771,24.411,0.908,49.93,16.675,1.078,0.596,0.297,0.178,0.121,0.643,1.406,1.263,-6.347e-7,0,0,0,0,0.013,3.255,45,14.984,1012.961,0.001,340.379,0.083,1.767e6,2.6,34.253,0.007,0.012,0.004
0.394,2.66,2.66,29.141,29.144,148.749,148.906,-0.008,-0.008,0.011,225.015,0.369,6.843,28.61,-80.6,5.395,0,14.078,0.001,89.664,45.001,305.618,59.599,0.026,3.222e-4,9.792,26.826,24.405,0.931,49.589,16.57,1.149,0.596,0.297,0.178,0.121,0.639,1.32,1.211,3.781e-4,0,0,0,0,0.017,3.294,45,14.983,1012.938,0.001,340.378,0.086,1.83e6,2.6,34.253,0.01,0.013,0.004
0.404,2.967,2.967,30.662,30.665,147.376,147.515,-0.011,-0.011,0.015,225.016,0.437,6.415,28.61,-80.6,4.931,0,17.437,0.001,89.502,45.001,305.392,59.373,0.026,3.222e-4,9.792,26.908,24.398,0.966,49.238,16.465,1.259,0.596,0.297,0.178,0.121,0.633,1.194,1.129,2.936e-4,0,0,0,0,0.024,3.352,45,14.981,1012.902,0.001,340.377,0.09,1.925e6,2.6,34.253,0.015,0.013,0.004
0.42,3.457,3.457,32.917,32.921,145.293,145.393,-0.016,-0.016,0.023,225.017,0.529,5.411,28.61,-80.6,4.243,0,22.6,0.001,89.194,45.001,305.052,59.033,0.026,3.222e-4,9.792,27.035,24.387,1.018,48.711,16.307,1.43,0.596,0.297,0.178,0.121,0.624,1.011,0.996,-3.358e-4,0,0,0,0,0.035,3.437,45,14.978,1012.845,0.001,340.375,0.097,2.065e6,2.6,34.253,0.017,0.013,0.004
0.436,4.03,4.03,35.337,35.342,142.982,143.032,-0.023,-0.023,0.033,225.017,0.607,3.803,28.61,-80.6,3.496,0,28.19,0.002,88.767,45,304.682,58.663,0.026,3.221e-4,9.792,27.177,24.375,1.078,48.137,16.134,1.625,0.597,0.297,0.178,0.121,0.616,0.819,0.836,9.579e-6,0,0,0,0,0.047,3.53,45,14.974,1012.777,0.001,340.373,0.104,2.216e6,2.6,34.253,0.017,0.013,0.005
0.454,4.664,4.664,37.797,37.802,140.533,140.54,-0.031,-0.031,0.044,225.018,0.654,1.453,28.61,-80.6,2.678,4.139e-7,33.58,0.004,88.231,44.999,304.299,58.28,0.026,3.221e-4,9.792,27.339,24.362,1.145,47.543,15.955,1.835,0.597,0.297,0.178,0.122,0.609,0.615,0.647,3.476e-5,0,0,0,0,0.058,3.594,45,14.97,1012.703,0.001,340.371,0.111,2.369e6,2.6,34.253,0.004,0.013,0.005
0.458,4.823,4.823,38.383,38.388,139.931,139.932,-0.033,-0.033,0.046,225.019,0.659,0.702,28.61,-80.6,2.441,4.073e-7,34.75,0.004,88.088,44.999,304.207,58.188,0.026,3.221e-4,9.792,27.387,24.359,1.165,47.4,15.912,1.886,0.597,0.297,0.178,0.122,0.607,0.557,0.59,-1.957e-4,0,0,0,0,0.06,3.581,45,14.969,1012.684,0.001,340.37,0.113,2.405e6,2.6,34.253,0.006,0.014,0.005
0.464,5.067,5.067,39.258,39.263,139.246,139.247,-0.036,-0.036,0.05,225.019,0.66,0.487,28.61,-80.6,2.093,4.184e-7,36.359,0.006,87.865,44.999,304.08,58.061,0.026,3.221e-4,9.792,27.459,24.355,1.194,47.258,15.871,1.964,0.597,0.297,0.178,0.122,0.604,0.474,0.503,-4.266e-4,0,0,0,0,0.063,3.562,45,14.967,1012.656,0.001,340.369,0.116,2.459e6,2.6,34.253,0.009,0.014,0.005
0.474,5.442,5.442,40.562,40.567,138.187,138.207,-0.04,-0.04,0.057,225.02,0.646,2.38,28.61,-80.6,1.584,3.988e-7,38.402,0.01,87.513,44.999,303.891,57.872,0.026,3.221e-4,9.792,27.567,24.348,1.238,47.044,15.809,2.086,0.597,0.297,0.178,0.122,0.602,0.354,0.373,-4.077e-4,0,0,0,0,0.066,3.533,45,14.965,1012.612,0.001,340.367,0.119,2.541e6,2.6,34.253,0.014,0.014,0.005
0.488,6.028,6.028,42.499,42.503,136.52,136.628,-0.046,-0.046,0.065,225.021,0.591,5.42,28.61,-80.6,0.856,4.806e-7,40.48,0.02,86.955,44.999,303.607,57.588,0.026,3.221e-4,9.792,27.726,24.339,1.303,46.724,15.716,2.278,0.597,0.297,0.178,0.122,0.599,0.188,0.178,4.504e-4,0,0,0,0,0.067,3.489,45,14.961,1012.543,0.001,340.365,0.125,2.661e6,2.6,34.253,0.021,0.014,0.005
0.509,6.957,6.957,45.359,45.361,133.838,134.22,-0.054,-0.054,0.076,225.024,0.427,10.115,28.61,-80.6,0.097,0,-40.944,0.197,86.088,44.999,303.18,57.161,0.025,3.22e-4,9.792,27.899,24.325,1.375,46.244,15.577,2.59,0.598,0.297,0.179,0.122,0.598,0.021,0.088,-2.242e-4,0,0,0,0,-0.06,3.451,45,14.955,1012.434,0.001,340.361,0.134,2.84e6,2.6,34.253,0.032,0.014,0.006
0.541,8.463,8.463,49.537,49.537,129.458,130.559,-0.059,-0.059,0.084,225.032,0.003,16.915,28.61,-80.6,1.154,-1.043e-6,-35.472,0.018,84.857,44.999,302.541,56.522,0.025,3.22e-4,9.792,27.668,24.303,1.294,45.523,15.366,3.105,0.598,0.297,0.179,0.123,0.601,0.256,0.368,3.579e-4,0,0,0,0,-0.038,3.451,45,14.945,1012.257,0.001,340.356,0.146,3.102e6,2.6,34.253,0.02,0.015,0.006
0.561,9.478,9.478,52.095,52.097,126.575,128.244,-0.057,-0.056,0.08,225.041,0.379,20.621,28.61,-80.6,1.596,-1.439e-6,-28.582,0.016,84.213,44.998,302.138,56.119,0.025,3.22e-4,9.792,27.576,24.29,1.264,45.07,15.233,3.449,0.599,0.297,0.179,0.123,0.603,0.358,0.474,8.724e-6,0,0,0,0,-0.022,3.438,45,14.938,1012.138,0.001,340.352,0.153,3.263e6,2.6,34.253,0.014,0.015,0.007
